site_id,ratings,text_reviews
ChIJTyCaZ7Q0K4gRdLuUpx8kmJk,2,"If this constitutes your idea of a delivery system for your seafood; enjoy. Me? Not so much. Our server dropped a bag of overly-spiced slop at our table and was never seen again. No follow up and zero cares. The whole model for the restaurant is based on manufacturing incredible amounts of waste in a misguided attempt at a folksy, east coast vibe. At this, it fails miserably. Lose the plastic and tighten up the service."
ChIJB6fiqPo1K4gR6yZP0V9rIlA,5,"We stumbled upon this gem and loved our experience. Food was amazing. Each dish was well balanced and flavorful. The service was very good, attentive and caring.  It’s a new restaurant, and I highly recommend trying it!"
ChIJB6fiqPo1K4gR6yZP0V9rIlA,5,We really appreciated the generous hospitality from all staff members. We had such a lovely evening in this cozy and elegant space.  From the beautiful oysters at the beginning (best I’ve had In the city) to our last bite of decadent desert - we were in heaven. My partner is still raving about the Wagyu Skirt Steak and the Short Rib! Everything was so delicious! Thank you to a very talented chef - we can’t wait to visit again soon.
ChIJB6fiqPo1K4gR6yZP0V9rIlA,5,"One of the best meals we have ever had. Everything from the ribs to the octopus to the dessert to the wine, was excellent. The service was top notch and very personable, they made sure we had everything we wanted and that we were happy and satisfied with our meal. Kudos to the manager Gary and our server, Marcella. I highly recommend this restaurant as a place to go to when in Toronto."
ChIJB6fiqPo1K4gR6yZP0V9rIlA,5,Classy restaurant with group oriented items. High quality meats. Intimate atmosphere with approximately 50 seats. A unique dining experience I would recommend.
ChIJB6fiqPo1K4gR6yZP0V9rIlA,5,"Food is unreal!, service is unlike anything I’ve ever experienced, wicked atmosphere! Trendy, busy and definitely a hot spot on weekends. Hands down, my favourite spot to eat along with Copacabana upstairs. The most flavourful steaks I’ve ever had!  The perfect picks - from a tomahawk steaks to wicked fish varieties (oysters and octopus)."
ChIJq7fzx7M0K4gR-rX4EsJ1-gs,5,This is a cozy little place to sit and eat but saw many people order to go. The food was plenty and flavorful. Lots of options. Owner came around to explain the menu and the specials. Waiter was a hit and miss but don't want to ding a star as it felt like he was the only one working. Will give it a try again!
ChIJq7fzx7M0K4gR-rX4EsJ1-gs,4,"The salsas were really good. The rice and chicken could use with some additional seasoning. The pork was good. I had a burrito...not very good for pictures plus I was hungry. Therefore, I didn't take one. The service was good and friendly. If your looking for a quick Mexican restaurant and like salsas, this place is good. Prices were about $15 a plate"
ChIJq7fzx7M0K4gR-rX4EsJ1-gs,5,14 dollar two fish tacos with rice and salad. Food was good. Fish was fresh. They have lunch specials as well. No wireless machine so got to pay at the counter though.
ChIJq7fzx7M0K4gR-rX4EsJ1-gs,5,"I stopped here because I was craving Mexican food on a budget, and I struck gold with this place! The guacamole is so fresh, and the burrito (I got chicken) was bursting with flavor. Combined with the cozy vibe and the tasty hot sauce on your table, this hidden gem is a must-try"
ChIJq7fzx7M0K4gR-rX4EsJ1-gs,5,"This place is awesome! They make a great burrito. Very flavorful. I had the chicken burrito with the hottest sauce. They have milder sauces if that's what you prefer. They also serve sorrel. SORREL!!! It's Jamaican, not Mexican but who cares! It's delicious! They don't add the ginger but I still recommend it. They make it the proper way by boiling the flowers instead of using concentrated juice. Very delicious. I highly recommend this place. Next time you are in the mood for Mexican food, just go for it!"
ChIJUfIZgtw0K4gRSAeYCsChsiU,4,"Another good burger!  This was the second burger place I tried in Toronto.  I ordered the bacon double cheeseburger combo with a chocolate shake.  The chocolate shake was amazing!  The burger itself was good, it smelled good, tasted good but it was not the juiciest burger I have eaten. Would I come back to The Burger's Priest absolutely!"
ChIJUfIZgtw0K4gRSAeYCsChsiU,4,"Burger Priest is one of my favourite places to get burgers! Would recommend the California classic. Took my friend here for the first time last week and she loved it (even said it was better than In-N-Out!) This was also my first time at this location, staff were friendly but sometimes I find their food a bit greasy, but granted it is fast food. Their milkshakes are also good"
ChIJUfIZgtw0K4gRSAeYCsChsiU,4,"Fantastic burgers. Meat quality is a notable cut above others and it comes out in the price. I loved the secret menu concept they had in the beginning. Nice to see that they are keeping it consistent as they scale into a larger chain, hope that doesn't change. Would like to see some specials from these guys."
ChIJUfIZgtw0K4gRSAeYCsChsiU,5,"Went to see what the burger hype was about, left a convert. Had the double cheeseburger with bacon, everything was delicious and fresh. I appreciate cooking on the flat top grill, patties were perfectly cooked and juicy. Would definitely recommend for a burger fix, hope to see one of these places open up closer to me. 🤘"
ChIJUfIZgtw0K4gRSAeYCsChsiU,2,"Ordered online, said it would be ready at 7:29. When we arrived at 7:22, they said they would call our name when it was ready. They didn't. At 7:35 , after watching 5 other customers get their food before us, we decided to ask how much longer ours would take and they pulled it out from behind the counter. Our burgers were room temperature, and the fries were inedible. 

I'm sure the burgers are great when they're fresh, but I will not be returning to find out."
ChIJPf0LB640K4gRM9WzInQhLkc,3,"The spicy rice cake with deep fried spring roll and dumpling was the bomb. However, the bibimbap we ordered in a stone bowl was literally lacking because they forgot the sauce. Plus, the bowl was not hot enough to crisp up the rice. When asked if we could be charged instead for a regular bowl, they said they can only try to heat up the bowl of our unfinished dish. No thanks, we were too full, and they also forgot to refill our water. Needs better service."
ChIJPf0LB640K4gRM9WzInQhLkc,4,"One of my favorite dishes in the world is the cheese bulgogi and here is the best one I found! Unfortunately the last time I went it was pretty different, I asked what happened and the waitress told me that they change the cheff every here and there. The service is friendly and the restaurant is nice."
ChIJPf0LB640K4gRM9WzInQhLkc,5,"Really enjoyed the Korean style hot pot at this place. It's a spicy soup base with beef, octopus, tofu, mushrooms and glass noodles. The soup was very tasty and perfect for a cold winter day. $35 feeds 2-3 people. Small tables and simple decor at restaurant."
ChIJPf0LB640K4gRM9WzInQhLkc,4,A solid place for lunch. They have lunch specials and you can get pork bone soup and stone bowls. The appetizer  bulgolgi salad is a good size serving. Overall a good place to get Korean fusion food.
ChIJPf0LB640K4gRM9WzInQhLkc,4,"Great food at decent prices. The hot pot is tasty without being overbearing, and the portion sizes are large enough for a group of people to share. There's an extensive mix of menu items and ingredients, and service is great during busy periods as well. Definitely recommend if you're in the mood for some Korean cuisine!"
ChIJt-miAdI0K4gR41iJsE1PyYE,4,"A bit overpriced for what you get. It is a beautiful restaurant in an upscale hotel. Food was average, service was excellent. Overall, not the best option for the price you pay. I have yet to try their outdoor patio which should be nice in the summer. I tried the brunch which wasn't great. Dinner was better. Expect to pay high prices. A good option if you are staying in the hotel."
ChIJt-miAdI0K4gR41iJsE1PyYE,5,"I went there after dinner to have tea and dessert. The dessert was okay and the tea was really good. It was a coincidence that Jim Treliving from ""Dragons' Den"" was sitting at the table right across us. Though we didn't disturb him. Ambience of the place is upscale and vibe is fantastic. Little overpriced but justified. The dining area is huge and spacious. Chairs are comfortable. Took a long time in getting the cheque and finally paying it."
