name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range
The Bottom Line,8905868,14163627585,0,3,31,3.4,14163627585,%2B14163627585,li0sU2BBM6P8B5u5-RRCMA,Hidden Burger,4,48,$$,0,Burgers,ChIJYZ-WAS3L1IkRiynaqBHsQZs,The Bottom Line,3.8,43.6465208,-79.3778797,2
Ichiban Sushi,8904235,14162037990,0,2,48,3.7,14162037990,%2B14162037990,umK6wcryq2IT8Sg86fkPnA,Ichiban Sushi,3.5,27,$$,0,Sushi Bars,ChIJZ03wT-A0K4gRpKOQUGNKSDM,Ichiban Sushi,4,43.6435887,-79.404965,0
Nami,8904083,14163627373,0,3,140,4.2,14163627373,%2B14163627373,bAdlbqHs4ayJxOXOUFQDyw,Nami Restaurant,4,150,$$$,0,Japanese,ChIJz2IRNTLL1IkRo-Xf682fPIg,Nami Japanese Restaurant,4.4,43.6508614,-79.3758707,3
Magoo's,8909931,14162341148,0,1,123,4.2,14162341148,%2B14162341148,rFb9J1njudA6j7zym5hL1Q,Magoo's Gourmet Hamburgers & Ice-Cream,3.5,64,$$,0,Burgers,ChIJZ4iyDP02K4gRkIYwqk50OGY,Magoo's,4.5,43.6596098,-79.5144656,0
Taco Bell,8901415,14164989950,0,1,24,3.6,14164989950,%2B14164989950,,,,,,,,ChIJz4X0b_DS1IkRYvidC0ykWlA,Taco Bell,3.9,43.7779901,-79.3440914,1
Stratengers,8905856,14164668934,0,2,35,3.4,14164668934,%2B14164668934,ug_NBv4W_5fZf3hi2h2U_w,Stratengers,3.5,57,$$,0,Pubs,ChIJz67-Zp3L1IkRoUOoynw0c1I,Stratengers,4,43.6623525,-79.334754,1
Istanbul Cafe & Espresso Bar,8909076,14164800303,0,2,19,3.5,14164800303,%2B14164800303,QNdNPr3f-WdESYo9WabWpw,Istanbul Cafe & Espresso Bar,4,98,$$,0,Coffee & Tea,ChIJZ8l9OCUzK4gRukhf-85E_Ug,Istanbul Café & Espresso Bar,4.5,43.7079436,-79.3930787,2
D.W. Alexander,8908196,14163648368,0,2,98,4.2,14163648368,%2B14163648368,BfE8TnYa_LI1PyNSgs_v_g,D.W. Alexander,3.5,65,$$,0,Cocktail Bars,ChIJZ99DHi7L1IkRa2qmOtoP0Sg,D.W. Alexander,4.2,43.6482656,-79.3735534,2
The Keg,8904691,14163647227,0,4,31,3.9,14163647227,%2B14163647227,bDgmLfAh_TWRCHEYC8hbpQ,The Keg Steakhouse & Bar,4,106,$$$,0,Steakhouses,ChIJZePOld40K4gRdyYgVB5rKZA,The Keg Steakhouse + Bar - King West,4.5,43.644859,-79.3990969,3
Lone Star Texas Grill,17732830,14166747777,0,3,70,3.9,14166747777,%2B14166747777,v4dMYtyjeYmx_YAanhsFjw,Lone Star Texas Grill,3,70,$$,0,Tex-Mex,ChIJzf9HIps5K4gRf_jOBkVqntg,Lone Star Texas Grill,4,43.6870341,-79.5972577,2
Sicilian Sidewalk Cafe,8905347,14165317755,0,1,64,3.9,14165317755,%2B14165317755,im8sxT2V-drSvxP17qdb2A,Sicilian Sidewalk Cafe,3.5,68,$$,0,Desserts,ChIJzfcjIvE0K4gRA3hvwdwRqpQ,Sicilian Sidewalk Cafe,4.2,43.6553573,-79.4185968,0
Square Boy,8907408,14164612571,0,1,197,4.4,14164612571,%2B14164612571,v_XG6rpmOIqxMYyTfNKjaQ,Square-Boy Drive-In,4,154,$,0,Burgers,ChIJZfEcPZ7O1IkRpdsE2AjSIYY,Square Boy,4.5,43.6797764,-79.3394328,1
Bitondo's Pizzeria,8910979,14165334101,0,1,89,4.2,14165334101,%2B14165334101,aIBvcOjkAURJJ-UH0G-s0g,Bitondo's Pizzeria,4,140,$,0,Pizza,ChIJZRF1zu80K4gRvV0Axsav5Kc,Bitondo Pizzeria,4.6,43.6541434,-79.4131979,1
Poonam Delite,8907319,14166907406,0,2,15,3.4,14166907406,%2B14166907406,qCTuGaciae73u7C57s2_0Q,Poonam Delite,3,24,$$,0,Indian,ChIJZRtvnSLM1IkRaggZsoxGeO0,Poonam Delite Indian Restaurant,3.6,43.68888,-79.299456,1
Bella Vista Trattoria & Wine Bar,8905089,14165322518,0,3,33,3.7,14165322518,%2B14165322518,rkssUq0wCU51zqHS5VZ7bg,Bella Vista Trattoria & Wine Bar,3,16,$$,0,Italian,ChIJZRwer_E0K4gRnNNIbphfqh4,Bella Vista Trattoria & Wine Bar,4.1,43.6552354,-79.4164859,0
Gharoa,8907024,14166948720,0,2,5,3.1,14166948720,%2B14166948720,CL1wZ2PuzUXG6PzjRZQICw,Gharoa Restaurant,4,16,$,0,Halal,ChIJzV7Q9CDM1IkREh2SQsmyr-Y,Gharoa Restaurant,3.8,43.6906757,-79.2913946,1
The Friendly Greek,8906703,14164698422,0,3,53,3.7,14164698422,%2B14164698422,FGVd04t9a6DPUmhnVN0oAg,Friendly Greek,3,29,$$,0,Greek,ChIJzVnxu5zM1IkRXiKAc8OYL4g,The Friendly Greek Mediterranean Grill,3.7,43.6783168,-79.3490419,0
Mysteriously Yours,8910970,14164867469,0,4,22,3.8,14164867469,%2B14164867469,VtVqCy22D43vtN4WRDD93Q,Mysteriously Yours Dinner Theatre,3.5,41,$$$$,0,Dinner Theater,ChIJzwomzT4zK4gRm3a05hIAiAQ,Mysteriously Yours Mystery Dinner Theatre,4.4,43.658365,-79.383072,0
Chop Steakhouse & Bar,16539785,14166747500,0,3,85,4,14166747500,%2B14166747500,9Oc8UhYNarSisYM9SEBsKQ,Chop Steakhouse & Bar,4,170,$$$,0,Steakhouses,ChIJZwriko05K4gRmTfHtcZHvrE,Chop Steakhouse & Bar,4.2,43.6865881,-79.5871641,3
Queen Mother Cafe,8910070,14165984719,0,2,328,4.3,14165984719,%2B14165984719,XOkqRJBS6HwTVlrCACAZFw,Queen Mother Cafe,3.5,273,$$,0,Asian Fusion,ChIJZx0E0s80K4gRerQhyTLjiRI,Queen Mother Cafe,4.3,43.6504638,-79.3891639,2
The Flatiron,8904363,14163623444,0,3,38,4,14163623444,%2B14163623444,kofI6fYlJNEkmoixu9YAIQ,The Flatiron & Firkin,3.5,40,$$,0,Pubs,ChIJZXFhHS7L1IkRmFI3hSLE5Gw,The Flatiron: A Firkin Pub,4.1,43.6483604,-79.3743035,2
Bikkuri,8907888,14166935775,0,2,44,3.7,14166935775,%2B14166935775,YhLrPdDWKd26l-fIGewO1w,Bikkuri Japanese Restaurant,2.5,40,$$,0,Japanese,ChIJzyU6QQfM1IkRsgXw9f7865s,Bikkuri Japanese Restaurant,3.7,43.6706155,-79.2968844,2
